(-1+0j)
(-1+0j)
(-1+0j)
(-0.999777995804-0.000215949536368j)
(-0.999803539536-0.000190550840281j)
(-0.999750877224-0.000241778199084j)
(-0.999856479862-0.000140106777471j)
(-0.999855110211-0.000142826253368j)
(-0.999754089275-0.000246012004357j)
(-0.999828960657-0.000173990114571j)
(-0.999866929945-0.000137674453381j)
(-0.999836802383-0.000179702107489j)
(-0.999854929483-0.000164692917608j)
(-0.99982057253-0.000208794767543j)
(-0.999843483928-0.000185932526915j)
(-0.999856558586-0.000172210280507j)
(-0.999874820259-0.000151011317382j)
(-0.999904575559-0.000115385449123j)
(-0.999888954403-0.000134414354457j)
(-0.999891700209-0.000131183523819j)
(-0.999881067063-0.000144115473572j)
(-0.999889318893-0.000134135498874j)
(-0.999855621242-0.000174936830305j)
(-0.999875499588-0.000150783291044j)
(-0.99987642952-0.000149472908872j)
(-0.999819725966-0.00021737492304j)
(-0.999882697966-0.000140393691858j)
(-0.999864633009-0.000159363810167j)
(-0.999815986423-0.000211929076677j)
(-0.999857397069-0.000159505882811j)
(-1+0j)
(-0.999828335869-0.000173642386029j)
(-0.999755249591-0.000242110697451j)
(-0.999856851656-0.000139001012908j)
(-0.999859067691-0.000135293441694j)
(-0.999750247465-0.000238331862502j)
(-0.999826245209-0.000165984827393j)
(-1+0j)
(-1+0j)
(-1+0j)
