54.5261787101
21.5955567154
2.78807803641
-9.7380479466
-18.4990300178
-27.8552990464
-34.928419039
-40.430461069
-45.3707674795
-49.0211677057
-52.0496507264
-54.6235396911
-56.081975732
-57.3959763991
-58.6604201086
-59.4328160801
-59.8463381106
-60.062543507
-60.174870738
-60.2453891296
-60.2801638927
-60.2816948788
-60.2509186644
-60.1857975031
-60.048630382
-59.7861412641
-59.3067563551
-58.580476221
-57.8828132427
-57.1751069992
-56.0221725073
-54.9366747233
-53.631031652
-52.0581277082
-50.5338968358
-48.9213481211
-47.2744770765
-46.1222546703
-45.0424393095
-44.2577222378
