97.719722114
93.3028315348
90.1867605821
87.1861882319
84.561644869
81.2140804183
78.2738032568
75.6909352906
73.1336216011
71.0912875296
69.3944195113
67.551362774
66.391180592
65.1962525455
63.8538144465
62.8990287553
62.316746718
61.9877861497
61.8025085425
61.6785262459
61.6047799791
61.5886790194
61.628518044
61.7274867685
61.9473977763
62.3775053189
63.1602858157
64.302893228
65.352247227
66.3803260207
68.1198461699
69.5457242706
71.3642846949
73.5854699651
75.8191475568
78.3410748896
81.1895856371
83.4565931685
85.9796199847
88.6648750877
